customer_id,first_name,last_name,age,region,state,annual_income,income_class,tax_bracket,credit_score,debt_to_income_ratio,loan_amount,loan_term_months,base_interest_rate,risk_adjusted_interest_rate,loan_purpose,employment_status,delinquency_history,existing_mortgages,has_co_signer,property_type,property_value,ltv_ratio,application_status
CUST0907,Noah,Lopez,68,South,TX,351475,Affluent,32%,798,22%,377526,120,6.85,6.29,Primary Home Purchase,Part-Time,2+ delinquencies,2,False,Single Family,770538,49.0%,Approved
CUST0908,Sophia,Kim,64,Midwest,WI,319006,Affluent,32%,657,19%,704511,120,7.86,8.04,Auto Loan,Self-Employed,1 late,0,True,Single Family,132499,531.71%,Approved
CUST0909,Noah,Lopez,46,Northeast,NJ,369899,Affluent,32%,695,44%,842904,120,7.81,7.99,Auto Loan,Part-Time,2+ delinquencies,2,True,Townhouse,1209375,69.7%,Rejected
CUST0910,Marcus,Patel,43,West,CO,204224,Upper Middle,24%,739,44%,793894,180,8.47,8.65,Auto Loan,Part-Time,2+ delinquencies,0,True,Townhouse,616567,128.76%,Rejected
CUST0911,Sophia,Brown,60,Southwest,OK,34787,Lower,12%,783,16%,355868,120,5.0,4.32,Auto Loan,Unemployed,None,1,True,Multi-Family,129334,275.15%,Approved
CUST0912,Emily,Patel,35,South,FL,298177,Affluent,32%,625,32%,466749,180,6.4,6.84,Refinance,Self-Employed,2+ delinquencies,0,True,Condo,1343256,34.75%,Pending
CUST0913,Marcus,Lopez,33,Northeast,NJ,264046,Affluent,32%,815,34%,268126,360,8.36,8.04,Primary Home Purchase,Self-Employed,2+ delinquencies,2,False,N/A,0,0%,Pending
CUST0914,Noah,Bennett,36,Southwest,NV,299629,Affluent,32%,608,15%,830504,180,7.64,7.74,Primary Home Purchase,Full-Time,2+ delinquencies,2,True,Condo,1448980,57.32%,Pending
CUST0915,Marcus,Jones,66,Midwest,IL,181527,Upper Middle,24%,800,37%,77371,360,7.61,7.35,Investment Property,Unemployed,None,1,True,Multi-Family,1294632,5.98%,Approved
CUST0916,Emily,Chen,33,Midwest,IL,86790,Middle,22%,680,47%,111779,120,6.52,6.76,Refinance,Self-Employed,None,2,True,Single Family,887734,12.59%,Approved
CUST0917,Sophia,Kim,50,Midwest,WI,213786,Upper Middle,24%,782,40%,499047,360,8.39,8.19,Primary Home Purchase,Full-Time,1 late,2,True,Townhouse,840395,59.38%,Pending
CUST0918,Daniel,Jones,73,Southwest,AZ,186308,Upper Middle,24%,594,51%,779391,180,8.12,8.94,Auto Loan,Self-Employed,2+ delinquencies,0,False,Multi-Family,983894,79.21%,Pending
CUST0919,Ethan,Kim,27,Northeast,MA,246451,Affluent,32%,741,44%,95452,180,6.03,6.21,Refinance,Unemployed,2+ delinquencies,2,False,Condo,1003864,9.51%,Approved
CUST0920,Marcus,Bennett,59,West,WA,143114,Upper Middle,24%,609,45%,127001,180,8.12,8.82,Auto Loan,Unemployed,2+ delinquencies,0,True,N/A,0,0%,Pending
CUST0921,Noah,Bennett,49,Northeast,NJ,213309,Upper Middle,24%,623,36%,247935,120,4.09,4.61,Refinance,Self-Employed,None,1,True,Multi-Family,689525,35.96%,Approved
CUST0922,Ryan,Lopez,51,South,NC,196234,Upper Middle,24%,674,37%,71536,360,6.47,6.51,Auto Loan,Unemployed,2+ delinquencies,0,True,Condo,103088,69.39%,Approved
CUST0923,Sophia,Jones,26,Northeast,NJ,251578,Affluent,32%,664,16%,189461,120,8.13,7.75,Primary Home Purchase,Full-Time,None,0,True,Multi-Family,530330,35.73%,Pending
CUST0924,Mia,Patel,40,Midwest,IL,221432,Affluent,32%,526,18%,737846,120,7.08,7.24,Investment Property,Unemployed,1 late,0,False,Condo,562333,131.21%,Pending
CUST0925,Noah,Lopez,68,Midwest,IL,109552,Middle,22%,714,54%,700728,360,8.07,8.45,Auto Loan,Full-Time,2+ delinquencies,2,True,Townhouse,230933,303.43%,Pending
CUST0926,Daniel,Khan,34,Northeast,NY,128026,Middle,22%,775,37%,225210,120,4.79,4.53,Refinance,Part-Time,2+ delinquencies,1,False,N/A,0,0%,Approved
CUST0927,Olivia,Lopez,27,Southwest,NM,157838,Upper Middle,24%,714,45%,842736,180,4.14,4.34,Auto Loan,Self-Employed,None,2,False,Townhouse,722059,116.71%,Rejected
CUST0928,Ethan,Lopez,23,South,NC,247972,Affluent,32%,558,46%,280314,360,4.11,4.83,Refinance,Unemployed,2+ delinquencies,0,False,Townhouse,1251828,22.39%,Rejected
CUST0929,Ryan,Khan,29,South,NC,93944,Middle,22%,821,25%,384267,120,5.02,4.52,Investment Property,Part-Time,1 late,1,False,N/A,0,0%,Rejected
CUST0930,Mia,Khan,43,Midwest,MI,248480,Affluent,32%,690,26%,178514,180,6.53,6.35,Investment Property,Full-Time,1 late,1,True,Townhouse,1336102,13.36%,Rejected
CUST0931,Aisha,Turner,41,Southwest,OK,138119,Middle,22%,837,54%,202904,120,7.44,7.52,Refinance,Full-Time,2+ delinquencies,0,True,Condo,561537,36.13%,Rejected
CUST0932,Noah,Turner,56,West,WA,274525,Affluent,32%,564,23%,723765,180,7.48,7.74,Refinance,Self-Employed,2+ delinquencies,1,True,Townhouse,336196,215.28%,Approved
CUST0933,Emily,Bennett,74,South,GA,46148,Lower,12%,537,32%,378333,180,5.36,5.8,Auto Loan,Part-Time,1 late,0,True,N/A,0,0%,Pending
CUST0934,Daniel,Chen,53,Southwest,NV,308429,Affluent,32%,782,36%,63944,180,4.34,4.06,Auto Loan,Unemployed,2+ delinquencies,1,False,Townhouse,928115,6.89%,Pending
CUST0935,Daniel,Brown,65,Midwest,MI,170119,Upper Middle,24%,618,51%,401314,120,4.93,5.75,Refinance,Part-Time,1 late,0,False,Condo,1253767,32.01%,Approved
CUST0936,Ethan,Turner,29,Northeast,MA,303474,Affluent,32%,652,24%,197083,180,7.49,7.77,Primary Home Purchase,Full-Time,2+ delinquencies,0,True,Condo,113087,174.28%,Approved
CUST0937,Noah,Patel,70,Northeast,NJ,88900,Middle,22%,654,21%,750526,360,7.61,7.83,Auto Loan,Full-Time,2+ delinquencies,1,True,Condo,750037,100.07%,Pending
CUST0938,Aisha,Brown,21,Northeast,PA,293437,Affluent,32%,821,50%,125276,180,7.39,7.39,Primary Home Purchase,Part-Time,1 late,1,False,Single Family,1423961,8.8%,Rejected
CUST0939,Olivia,Singh,26,Southwest,AZ,269101,Affluent,32%,733,51%,790400,360,7.21,7.53,Primary Home Purchase,Self-Employed,None,2,False,Single Family,898838,87.94%,Approved
CUST0940,Sophia,Kim,37,Northeast,MA,242208,Affluent,32%,596,26%,473751,120,4.73,5.05,Auto Loan,Full-Time,1 late,2,False,Single Family,433884,109.19%,Approved
CUST0941,Ryan,Brown,67,West,CA,203441,Upper Middle,24%,582,46%,731266,120,6.78,7.5,Refinance,Part-Time,2+ delinquencies,2,True,Single Family,137353,532.4%,Approved
CUST0942,Mia,Singh,32,South,TX,160085,Upper Middle,24%,709,29%,559272,180,4.88,4.76,Refinance,Unemployed,2+ delinquencies,0,True,Multi-Family,1461872,38.26%,Approved
CUST0943,Olivia,Bennett,36,West,CA,152994,Upper Middle,24%,619,39%,883884,360,8.36,8.94,Refinance,Part-Time,1 late,0,True,Condo,458147,192.93%,Pending
CUST0944,Sophia,Turner,68,Northeast,NY,69427,Lower Middle,15%,646,20%,127952,360,6.78,6.98,Investment Property,Unemployed,2+ delinquencies,0,True,Single Family,1035200,12.36%,Rejected
CUST0945,Emily,Kim,42,Southwest,NV,151270,Upper Middle,24%,736,26%,737312,120,5.09,4.91,Investment Property,Self-Employed,None,0,True,Condo,1291694,57.08%,Pending
CUST0946,Aisha,Bennett,72,South,FL,352452,Affluent,32%,614,20%,588359,180,7.33,7.53,Auto Loan,Full-Time,2+ delinquencies,2,False,Townhouse,788481,74.62%,Rejected
CUST0947,Noah,Brown,23,Southwest,NV,152603,Upper Middle,24%,779,24%,643669,120,5.53,5.01,Refinance,Self-Employed,None,2,False,Condo,1029756,62.51%,Approved
CUST0948,Marcus,Singh,52,South,GA,150026,Upper Middle,24%,793,33%,131227,120,8.25,7.91,Auto Loan,Part-Time,2+ delinquencies,2,True,Multi-Family,358369,36.62%,Rejected
CUST0949,Sophia,Jones,35,Southwest,AZ,285284,Affluent,32%,655,36%,734550,180,7.86,8.38,Refinance,Full-Time,2+ delinquencies,0,True,N/A,0,0%,Pending
CUST0950,Ryan,Patel,64,South,TX,170039,Upper Middle,24%,521,36%,494246,180,6.6,7.12,Investment Property,Part-Time,1 late,0,True,Single Family,1291443,38.27%,Rejected
CUST0951,Ryan,Kim,53,Northeast,PA,78242,Lower Middle,15%,520,53%,713777,360,4.9,5.76,Primary Home Purchase,Full-Time,None,2,True,Single Family,1354016,52.72%,Rejected
CUST0952,Daniel,Brown,61,Midwest,WI,235156,Affluent,32%,688,26%,623681,360,8.09,7.91,Investment Property,Part-Time,None,1,False,Multi-Family,179329,347.79%,Rejected
CUST0953,Ethan,Chen,25,South,FL,274042,Affluent,32%,624,34%,265547,360,4.35,4.83,Auto Loan,Self-Employed,1 late,0,True,Single Family,1385068,19.17%,Rejected
CUST0954,Ethan,Kim,69,West,OR,66180,Lower Middle,15%,709,49%,733717,120,6.81,7.09,Investment Property,Self-Employed,1 late,1,True,Multi-Family,1381765,53.1%,Pending
CUST0955,Ethan,Turner,25,Southwest,AZ,74864,Lower Middle,15%,547,50%,136675,120,7.07,7.87,Investment Property,Full-Time,None,1,False,Single Family,118079,115.75%,Approved
CUST0956,Marcus,Khan,67,South,NC,392812,Affluent,32%,728,49%,802758,120,5.37,5.65,Refinance,Unemployed,2+ delinquencies,2,True,Condo,1294502,62.01%,Approved
CUST0957,Mia,Chen,45,Southwest,OK,309677,Affluent,32%,582,26%,419648,360,4.01,4.33,Refinance,Unemployed,None,0,False,N/A,0,0%,Approved
CUST0958,Noah,Singh,67,West,CO,382570,Affluent,32%,813,47%,847705,120,6.5,6.44,Investment Property,Part-Time,1 late,2,False,Condo,202388,418.85%,Approved
CUST0959,Noah,Turner,67,Southwest,OK,364734,Affluent,32%,751,54%,484417,180,5.1,5.48,Refinance,Unemployed,1 late,2,True,Single Family,439838,110.14%,Approved
CUST0960,Ryan,Khan,49,Southwest,AZ,111526,Middle,22%,697,34%,692497,360,6.11,6.09,Auto Loan,Full-Time,1 late,2,False,Multi-Family,1182205,58.58%,Approved
CUST0961,Ryan,Singh,39,Midwest,IL,264618,Affluent,32%,637,21%,823317,180,4.98,5.2,Investment Property,Self-Employed,2+ delinquencies,0,False,Townhouse,1274044,64.62%,Approved
CUST0962,Mia,Chen,22,Southwest,AZ,164266,Upper Middle,24%,662,22%,814302,360,7.74,7.48,Refinance,Part-Time,1 late,2,False,Condo,811874,100.3%,Pending
CUST0963,Olivia,Chen,22,Midwest,WI,260099,Affluent,32%,709,48%,575587,180,5.35,5.61,Primary Home Purchase,Full-Time,1 late,2,False,Townhouse,398442,144.46%,Pending
CUST0964,Sophia,Jones,24,Midwest,IL,138197,Middle,22%,820,38%,296130,180,5.22,4.98,Investment Property,Full-Time,2+ delinquencies,2,True,N/A,0,0%,Pending
CUST0965,Noah,Bennett,41,Northeast,MA,179820,Upper Middle,24%,630,28%,531891,360,8.12,8.48,Auto Loan,Self-Employed,2+ delinquencies,1,True,Single Family,337476,157.61%,Approved
CUST0966,Sophia,Singh,33,West,CA,315694,Affluent,32%,692,29%,774179,120,4.35,4.23,Primary Home Purchase,Part-Time,1 late,1,False,Condo,1380772,56.07%,Approved
CUST0967,Ryan,Patel,43,Southwest,NV,277496,Affluent,32%,634,34%,414494,180,6.39,6.87,Investment Property,Full-Time,None,0,True,Townhouse,418781,98.98%,Rejected
CUST0968,Ethan,Khan,46,West,CA,250979,Affluent,32%,805,19%,67829,180,6.97,6.35,Investment Property,Full-Time,2+ delinquencies,2,True,Single Family,854474,7.94%,Approved
CUST0969,Ethan,Khan,62,West,OR,203988,Upper Middle,24%,759,23%,59179,180,4.97,4.73,Auto Loan,Full-Time,1 late,2,False,N/A,0,0%,Rejected
CUST0970,Mia,Kim,71,West,OR,322753,Affluent,32%,601,21%,750527,180,5.97,6.19,Investment Property,Unemployed,None,2,False,Townhouse,325221,230.77%,Pending
CUST0971,Ethan,Patel,21,Northeast,NY,82832,Middle,22%,795,28%,227587,360,5.22,4.78,Auto Loan,Part-Time,1 late,0,False,Condo,229360,99.23%,Approved
CUST0972,Sophia,Patel,39,Southwest,AZ,186646,Upper Middle,24%,784,34%,351239,360,5.89,5.57,Auto Loan,Part-Time,2+ delinquencies,0,False,Single Family,812228,43.24%,Approved
CUST0973,Ryan,Bennett,28,South,GA,250767,Affluent,32%,603,50%,864378,120,4.97,5.77,Investment Property,Full-Time,None,2,True,Single Family,1030697,83.86%,Pending
CUST0974,Marcus,Lopez,55,West,WA,286624,Affluent,32%,596,35%,448231,180,4.92,5.42,Auto Loan,Unemployed,1 late,0,True,N/A,0,0%,Approved
CUST0975,Emily,Brown,37,Southwest,NV,126344,Middle,22%,742,24%,179774,180,5.2,4.98,Refinance,Self-Employed,None,2,True,Multi-Family,409669,43.88%,Approved
CUST0976,Noah,Khan,68,West,WA,191919,Upper Middle,24%,774,52%,584968,120,7.88,7.92,Refinance,Unemployed,2+ delinquencies,1,False,N/A,0,0%,Approved
CUST0977,Mia,Lopez,56,West,WA,161310,Upper Middle,24%,587,36%,649162,180,7.38,7.9,Investment Property,Unemployed,2+ delinquencies,1,False,Condo,1363813,47.6%,Approved
CUST0978,Ryan,Khan,60,Northeast,PA,184557,Upper Middle,24%,820,34%,195991,180,5.28,4.96,Investment Property,Full-Time,2+ delinquencies,1,False,Single Family,1197201,16.37%,Rejected
CUST0979,Emily,Brown,32,Midwest,MI,160843,Upper Middle,24%,821,20%,573566,180,6.88,6.28,Investment Property,Self-Employed,None,1,False,Single Family,822138,69.77%,Rejected
CUST0980,Ethan,Kim,55,Northeast,NY,379736,Affluent,32%,588,18%,629823,120,7.14,7.3,Investment Property,Full-Time,2+ delinquencies,1,False,Single Family,558921,112.69%,Pending
CUST0981,Noah,Turner,37,South,TX,277105,Affluent,32%,579,16%,132446,120,8.15,8.27,Investment Property,Self-Employed,2+ delinquencies,1,False,N/A,0,0%,Approved
CUST0982,Marcus,Turner,73,South,FL,31223,Lower,12%,693,21%,386837,120,4.5,4.22,Primary Home Purchase,Self-Employed,None,2,True,N/A,0,0%,Approved
CUST0983,Marcus,Turner,27,Southwest,NM,308137,Affluent,32%,804,22%,594481,120,4.68,4.12,Investment Property,Full-Time,None,0,True,Multi-Family,1175603,50.57%,Rejected
CUST0984,Olivia,Jones,41,Northeast,PA,172049,Upper Middle,24%,590,31%,59218,120,7.69,8.11,Refinance,Self-Employed,None,1,False,Condo,568260,10.42%,Pending
CUST0985,Ryan,Patel,65,South,FL,312926,Affluent,32%,795,37%,603667,120,6.44,6.18,Investment Property,Full-Time,2+ delinquencies,2,False,Townhouse,1440466,41.91%,Pending
CUST0986,Emily,Kim,37,Northeast,MA,330660,Affluent,32%,637,19%,169558,120,4.88,5.06,Refinance,Full-Time,None,2,True,Multi-Family,354233,47.87%,Approved
CUST0987,Olivia,Bennett,37,West,WA,261609,Affluent,32%,703,37%,121895,120,5.46,5.5,Refinance,Self-Employed,1 late,0,False,N/A,0,0%,Pending
CUST0988,Noah,Patel,70,West,CA,360019,Affluent,32%,780,29%,793987,120,4.9,4.48,Refinance,Part-Time,2+ delinquencies,0,False,Multi-Family,313259,253.46%,Approved
CUST0989,Noah,Turner,35,Southwest,NM,162030,Upper Middle,24%,670,33%,110021,120,5.88,5.84,Auto Loan,Unemployed,2+ delinquencies,2,False,Condo,1141018,9.64%,Rejected
CUST0990,Emily,Khan,63,Midwest,IL,210402,Upper Middle,24%,567,22%,787392,120,8.24,8.48,Primary Home Purchase,Self-Employed,1 late,1,True,Townhouse,649326,121.26%,Rejected
CUST0991,Olivia,Singh,53,Midwest,OH,235658,Affluent,32%,665,36%,593863,120,6.34,6.36,Investment Property,Self-Employed,None,0,True,N/A,0,0%,Rejected
CUST0992,Mia,Singh,22,Northeast,MA,302859,Affluent,32%,819,45%,445124,120,8.08,7.98,Primary Home Purchase,Self-Employed,1 late,1,False,Multi-Family,568775,78.26%,Pending
CUST0993,Ryan,Bennett,70,Northeast,MA,96686,Middle,22%,721,23%,286830,180,8.29,8.05,Investment Property,Full-Time,2+ delinquencies,0,False,Condo,1186331,24.18%,Pending
CUST0994,Ethan,Brown,46,Northeast,NJ,390962,Affluent,32%,726,24%,720740,120,4.88,4.66,Refinance,Self-Employed,1 late,0,False,N/A,0,0%,Approved
CUST0995,Daniel,Chen,34,Southwest,AZ,72351,Lower Middle,15%,595,23%,277977,180,7.44,7.7,Refinance,Self-Employed,2+ delinquencies,2,True,Townhouse,1374885,20.22%,Pending
CUST0996,Daniel,Kim,25,West,WA,382299,Affluent,32%,827,33%,636455,360,6.84,6.5,Auto Loan,Full-Time,None,1,False,Multi-Family,516401,123.25%,Rejected
CUST0997,Ethan,Bennett,26,Southwest,NM,211191,Upper Middle,24%,739,26%,213704,120,7.4,7.22,Investment Property,Unemployed,None,2,True,Condo,532219,40.15%,Approved
CUST0998,Ryan,Bennett,66,West,CO,84512,Middle,22%,770,21%,700329,360,8.38,7.8,Refinance,Self-Employed,1 late,0,True,N/A,0,0%,Approved
CUST0999,Daniel,Patel,21,South,GA,139398,Middle,22%,613,17%,298749,120,7.98,8.12,Primary Home Purchase,Full-Time,None,1,True,Multi-Family,594004,50.29%,Approved
CUST1000,Marcus,Khan,30,West,CA,343474,Affluent,32%,632,44%,118382,180,4.77,5.45,Investment Property,Part-Time,2+ delinquencies,1,True,Multi-Family,1236536,9.57%,Approved
CUST1001,Aisha,Bennett,40,Midwest,OH,129341,Middle,22%,618,47%,468048,180,4.7,5.44,Refinance,Unemployed,None,1,False,Single Family,924134,50.65%,Pending
CUST1002,Sophia,Singh,66,South,NC,376361,Affluent,32%,797,17%,262810,120,4.72,4.06,Auto Loan,Full-Time,2+ delinquencies,0,True,Multi-Family,861085,30.52%,Approved
CUST1003,Daniel,Lopez,54,Midwest,MI,144479,Upper Middle,24%,605,34%,617487,120,6.62,7.1,Refinance,Part-Time,2+ delinquencies,2,False,Multi-Family,554833,111.29%,Rejected
CUST1004,Emily,Bennett,43,Northeast,PA,42873,Lower,12%,648,52%,463926,120,5.45,6.29,Investment Property,Full-Time,2+ delinquencies,0,False,Condo,778367,59.6%,Rejected
CUST1005,Sophia,Brown,60,Midwest,WI,124472,Middle,22%,839,44%,156887,120,8.1,7.98,Primary Home Purchase,Self-Employed,None,1,False,Condo,221439,70.85%,Pending
CUST1006,Marcus,Kim,61,Midwest,MI,304837,Affluent,32%,545,33%,414523,360,5.73,6.19,Investment Property,Unemployed,None,0,False,Condo,645438,64.22%,Approved
CUST1007,Marcus,Lopez,22,South,TX,278465,Affluent,32%,790,29%,783354,360,8.12,7.7,Primary Home Purchase,Full-Time,None,0,True,Condo,1331771,58.82%,Pending
CUST1008,Daniel,Turner,43,South,GA,96141,Middle,22%,827,21%,552009,360,7.85,7.27,Refinance,Self-Employed,1 late,0,True,Townhouse,549596,100.44%,Pending
CUST1009,Marcus,Lopez,22,Southwest,NM,75389,Lower Middle,15%,539,27%,893354,360,8.08,8.42,Auto Loan,Part-Time,None,0,False,N/A,0,0%,Rejected
CUST1010,Aisha,Kim,21,Southwest,NM,259919,Affluent,32%,836,15%,96526,180,8.09,7.39,Investment Property,Full-Time,None,0,True,N/A,0,0%,Pending
CUST1011,Olivia,Bennett,38,South,TX,50195,Lower Middle,15%,720,28%,162265,360,4.93,4.79,Investment Property,Self-Employed,1 late,2,False,Single Family,506542,32.03%,Approved
CUST1012,Aisha,Kim,59,South,NC,363963,Affluent,32%,670,35%,249933,180,6.58,6.58,Refinance,Part-Time,None,2,True,Multi-Family,1441349,17.34%,Rejected
CUST1013,Emily,Patel,30,West,CA,359926,Affluent,32%,674,29%,637699,180,6.3,6.18,Refinance,Full-Time,2+ delinquencies,0,False,Townhouse,1401795,45.49%,Approved
CUST1014,Noah,Brown,51,South,GA,394777,Affluent,32%,767,20%,408451,360,4.63,4.03,Auto Loan,Part-Time,2+ delinquencies,2,False,Single Family,431679,94.62%,Approved
CUST1015,Aisha,Jones,33,South,NC,274841,Affluent,32%,532,32%,640301,360,5.95,6.39,Investment Property,Full-Time,None,1,True,N/A,0,0%,Rejected
CUST1016,Mia,Patel,67,West,CO,317437,Affluent,32%,557,36%,55704,120,7.91,8.43,Primary Home Purchase,Full-Time,None,0,False,Single Family,524162,10.63%,Pending
CUST1017,Marcus,Patel,21,Southwest,AZ,383344,Affluent,32%,800,30%,657475,360,6.29,5.89,Investment Property,Self-Employed,None,0,True,N/A,0,0%,Approved
CUST1018,Aisha,Patel,22,South,GA,166243,Upper Middle,24%,677,28%,528988,180,4.97,4.83,Primary Home Purchase,Full-Time,1 late,1,False,Condo,1307770,40.45%,Approved
CUST1019,Olivia,Bennett,26,Northeast,NJ,125387,Middle,22%,604,22%,759641,180,7.92,8.16,Primary Home Purchase,Unemployed,2+ delinquencies,0,False,Townhouse,166569,456.05%,Pending
CUST1020,Emily,Singh,39,West,WA,256089,Affluent,32%,549,23%,839466,180,5.95,6.21,Auto Loan,Full-Time,None,0,False,Condo,1209035,69.43%,Rejected
CUST1021,Daniel,Patel,32,Northeast,MA,248471,Affluent,32%,780,53%,655109,120,4.76,4.82,Primary Home Purchase,Part-Time,2+ delinquencies,2,False,Townhouse,172526,379.72%,Pending
CUST1022,Noah,Lopez,44,Southwest,NV,267285,Affluent,32%,784,22%,320445,360,4.88,4.32,Refinance,Full-Time,2+ delinquencies,1,True,Townhouse,1170346,27.38%,Approved
CUST1023,Marcus,Kim,68,Northeast,PA,149870,Upper Middle,24%,798,25%,745089,120,8.06,7.56,Refinance,Self-Employed,None,0,True,Condo,191315,389.46%,Approved
CUST1024,Ethan,Turner,36,West,CO,140670,Upper Middle,24%,762,15%,182053,180,6.4,5.7,Auto Loan,Self-Employed,2+ delinquencies,1,False,Condo,90728,200.66%,Approved
CUST1025,Ryan,Bennett,41,South,TX,180025,Upper Middle,24%,832,39%,346247,180,6.41,6.19,Primary Home Purchase,Unemployed,2+ delinquencies,1,False,Multi-Family,142979,242.17%,Pending
CUST1026,Noah,Singh,31,West,CO,137732,Middle,22%,631,35%,538963,120,6.25,6.75,Auto Loan,Self-Employed,1 late,0,True,Single Family,787217,68.46%,Approved
CUST1027,Emily,Turner,65,Northeast,MA,340499,Affluent,32%,817,49%,692469,360,5.1,5.08,Investment Property,Part-Time,1 late,2,True,Townhouse,625255,110.75%,Pending
CUST1028,Ethan,Khan,33,West,WA,242044,Affluent,32%,831,43%,503416,180,5.38,5.24,Refinance,Self-Employed,None,1,False,Single Family,1374088,36.64%,Pending
CUST1029,Mia,Bennett,25,Midwest,OH,351375,Affluent,32%,568,30%,261299,180,7.0,7.4,Refinance,Full-Time,2+ delinquencies,2,True,Multi-Family,1459998,17.9%,Rejected
CUST1030,Olivia,Brown,56,South,NC,242810,Affluent,32%,615,41%,785193,120,5.83,6.45,Refinance,Part-Time,None,0,False,Condo,1410351,55.67%,Approved
CUST1031,Ryan,Brown,30,South,GA,394904,Affluent,32%,793,22%,161118,120,8.05,7.49,Refinance,Part-Time,None,2,True,Single Family,1421503,11.33%,Pending
CUST1032,Emily,Lopez,60,Midwest,WI,89834,Middle,22%,660,41%,247057,180,5.65,5.77,Investment Property,Part-Time,None,0,False,Townhouse,973320,25.38%,Pending
CUST1033,Sophia,Brown,66,Northeast,MA,166203,Upper Middle,24%,534,42%,787667,360,6.07,6.71,Auto Loan,Full-Time,1 late,2,True,Multi-Family,303410,259.6%,Approved
CUST1034,Sophia,Lopez,24,Southwest,AZ,296336,Affluent,32%,776,20%,691316,180,7.27,6.67,Investment Property,Self-Employed,None,1,True,Townhouse,1036916,66.67%,Rejected
CUST1035,Daniel,Turner,65,Midwest,MI,240417,Affluent,32%,785,27%,676905,360,7.09,6.63,Refinance,Part-Time,None,2,True,N/A,0,0%,Approved
CUST1036,Noah,Brown,73,Midwest,WI,378053,Affluent,32%,709,23%,626172,360,7.28,7.04,Primary Home Purchase,Self-Employed,None,1,False,N/A,0,0%,Pending
CUST1037,Aisha,Chen,55,Southwest,OK,343062,Affluent,32%,547,53%,459759,120,5.89,6.75,Investment Property,Part-Time,2+ delinquencies,2,False,Multi-Family,309216,148.69%,Rejected
CUST1038,Noah,Kim,21,West,OR,215751,Upper Middle,24%,536,32%,539697,120,5.35,5.79,Auto Loan,Part-Time,2+ delinquencies,0,True,Multi-Family,478488,112.79%,Rejected
CUST1039,Aisha,Patel,39,West,CA,111560,Middle,22%,675,50%,59297,180,4.86,5.16,Refinance,Unemployed,2+ delinquencies,2,False,Townhouse,816431,7.26%,Approved
CUST1040,Mia,Kim,24,Northeast,PA,376989,Affluent,32%,748,21%,439512,120,5.82,5.54,Refinance,Part-Time,None,2,False,Townhouse,237879,184.76%,Rejected
CUST1041,Mia,Lopez,28,South,FL,258252,Affluent,32%,585,48%,139147,180,5.44,6.2,Refinance,Part-Time,2+ delinquencies,2,True,Multi-Family,397332,35.02%,Rejected
